"game","turn","roll"
"521","3","0"
"521","4","0"
"521","5","1"
"521","6","0"
"521","7","0"
"521","8","0"
"521","9","1"
"521","10","0"
"521","11","0"
"521","12","0"
"521","13","0"
"521","14","1"
"521","15","0"
"521","16","0"
"522","1","1"
"522","2","0"
"522","3","0"
"522","4","0"
"522","5","0"
"522","6","1"
"522","7","0"
"522","8","0"
"522","9","0"
"522","10","0"
"522","11","1"
"522","12","1"
"522","13","0"
"522","14","0"
"522","15","0"
"522","16","1"
"523","1","1"
"523","2","0"
"523","3","0"
"523","4","0"
"523","5","0"
"523","6","1"
"523","7","0"
"523","8","0"
"523","9","0"
"523","10","0"
"523","11","1"
"523","12","0"
"523","13","0"
"523","14","1"
"523","15","1"
"523","16","1"
"524","1","1"
"524","2","0"
"524","3","0"
"524","4","0"
"524","5","0"
"524","6","1"
"524","7","1"
"524","8","1"
"524","9","0"
"524","10","1"
"524","11","0"
"524","12","0"
"524","13","0"
"524","14","0"
"524","15","1"
"524","16","0"
"525","1","1"
"525","2","0"
"525","3","0"
"525","4","1"
"525","5","1"
"525","6","0"
"525","7","1"
"525","8","0"
"525","9","0"
"525","10","0"
"525","11","0"
"525","12","1"
"525","13","0"
"525","14","0"
"525","15","0"
"525","16","1"
"526","1","1"
"526","2","0"
"526","3","0"
"526","4","1"
"526","5","0"
"526","6","0"
"526","7","0"
"526","8","0"
"526","9","1"
"526","10","0"
"526","11","0"
"526","12","0"
"526","13","0"
"526","14","1"
"526","15","1"
"526","16","0"
"527","1","1"
"527","2","0"
"527","3","1"
"527","4","1"
"527","5","1"
"527","6","0"
"527","7","0"
"527","8","0"
"527","9","1"
"527","10","1"
"527","11","1"
"527","12","0"
"527","13","0"
"527","14","0"
"527","15","0"
"527","16","1"
"528","1","1"
"528","2","0"
"528","3","0"
"528","4","0"
"528","5","1"
"528","6","0"
"528","7","0"
"528","8","1"
"528","9","1"
"528","10","0"
"528","11","0"
"528","12","1"
"528","13","1"
"528","14","0"
"528","15","0"
"528","16","1"
"529","1","1"
"529","2","0"
"529","3","0"
"529","4","0"
"529","5","1"
"529","6","1"
"529","7","0"
"529","8","1"
"529","9","0"
"529","10","1"
"529","11","0"
"529","12","0"
"529","13","1"
"529","14","0"
"529","15","0"
"529","16","0"
"530","1","1"
"530","2","1"
"530","3","0"
"530","4","1"
"530","5","1"
"530","6","0"
"530","7","0"
"530","8","0"
"530","9","0"
"530","10","1"
"530","11","0"
"530","12","0"
"530","13","0"
"530","14","1"
"530","15","0"
"530","16","0"
"531","1","1"
"531","2","0"
"531","3","0"
"531","4","0"
"531","5","0"
"531","6","1"
"531","7","0"
"531","8","0"
"531","9","0"
"531","10","0"
"531","11","1"
"531","12","1"
"531","13","0"
"531","14","0"
"531","15","1"
"531","16","0"
"532","1","1"
"532","2","0"
"532","3","0"
"532","4","1"
"532","5","0"
"532","6","0"
"532","7","0"
"532","8","1"
"532","9","0"
"532","10","0"
"532","11","0"
"532","12","1"
"532","13","0"
"532","14","1"
"532","15","0"
"532","16","0"
"533","1","1"
"533","2","1"
"533","3","0"
"533","4","0"
"533","5","1"
"533","6","0"
"533","7","0"
"533","8","1"
"533","9","0"
"533","10","0"
"533","11","0"
"533","12","0"
"533","13","1"
"533","14","0"
"533","15","0"
"533","16","0"
"534","1","1"
"534","2","0"
"534","3","0"
"534","4","0"
"534","5","1"
"534","6","0"
"534","7","0"
"534","8","0"
"534","9","0"
"534","10","1"
"534","11","0"
"534","12","1"
"534","13","0"
"534","14","0"
"534","15","1"
"534","16","0"
"535","1","1"
"535","2","0"
"535","3","0"
"535","4","0"
"535","5","1"
"535","6","0"
"535","7","0"
"535","8","0"
"535","9","0"
"535","10","1"
"535","11","1"
"535","12","0"
"535","13","1"
"535","14","0"
"535","15","1"
"535","16","0"
"536","1","1"
"536","2","0"
"536","3","0"
"536","4","0"
"536","5","0"
"536","6","1"
"536","7","0"
"536","8","0"
"536","9","0"
"536","10","0"
"536","11","1"
"536","12","0"
"536","13","0"
"536","14","0"
"536","15","1"
"536","16","1"
"537","1","1"
"537","2","0"
"537","3","0"
"537","4","0"
"537","5","0"
"537","6","1"
"537","7","0"
"537","8","1"
"537","9","0"
"537","10","1"
"537","11","0"
"537","12","0"
"537","13","1"
"537","14","0"
"537","15","1"
"537","16","0"
"538","1","1"
"538","2","0"
"538","3","1"
"538","4","0"
"538","5","0"
"538","6","1"
"538","7","1"
"538","8","0"
"538","9","0"
"538","10","0"
"538","11","0"
"538","12","1"
"538","13","0"
"538","14","0"
"538","15","0"
"538","16","1"
"539","1","1"
"539","2","0"
"539","3","0"
"539","4","0"
"539","5","1"
"539","6","0"
"539","7","0"
"539","8","1"
"539","9","0"
"539","10","0"
"539","11","0"
"539","12","1"
"539","13","0"
"539","14","0"
"539","15","0"
"539","16","1"
"540","1","1"
"540","2","0"
"540","3","0"
"540","4","0"
"540","5","1"
"540","6","0"
"540","7","0"
"540","8","0"
"540","9","1"
"540","10","0"
"540","11","0"
"540","12","1"
"540","13","0"
"540","14","0"
"540","15","0"
"540","16","1"
"541","1","1"
"541","2","1"
"541","3","1"
"541","4","0"
"541","5","1"
"541","6","1"
"541","7","1"
"541","8","0"
"541","9","0"
"541","10","1"
"541","11","1"
"541","12","0"
"541","13","0"
"541","14","0"
"541","15","0"
"541","16","1"
"542","1","1"
"542","2","0"
"542","3","0"
"542","4","0"
"542","5","0"
"542","6","1"
"542","7","0"
"542","8","0"
"542","9","0"
"542","10","1"
"542","11","0"
"542","12","0"
"542","13","0"
"542","14","1"
"542","15","0"
"542","16","0"
"543","1","1"
"543","2","0"
"543","3","1"
"543","4","0"
"543","5","0"
"543","6","0"
"543","7","0"
"543","8","1"
"543","9","1"
"543","10","0"
"543","11","0"
"543","12","0"
"543","13","1"
"543","14","0"
"543","15","0"
"543","16","1"
"544","1","1"
"544","2","0"
"544","3","0"
"544","4","0"
"544","5","0"
"544","6","1"
"544","7","0"
"544","8","0"
"544","9","1"
"544","10","0"
"544","11","0"
"544","12","0"
"544","13","0"
"544","14","1"
"544","15","0"
"544","16","0"
"545","1","1"
"545","2","0"
"545","3","0"
"545","4","0"
"545","5","0"
"545","6","1"
"545","7","0"
"545","8","1"
"545","9","1"
"545","10","0"
"545","11","0"
"545","12","0"
"545","13","1"
"545","14","0"
"545","15","0"
"545","16","1"
"546","1","1"
"546","2","0"
"546","3","1"
"546","4","0"
"546","5","0"
"546","6","1"
"546","7","0"
"546","8","0"
"546","9","0"
"546","10","0"
"546","11","1"
"546","12","1"
"546","13","0"
"546","14","0"
"546","15","1"
"546","16","0"
"547","1","1"
"547","2","0"
"547","3","1"
"547","4","0"
"547","5","0"
"547","6","1"
"547","7","0"
"547","8","0"
"547","9","0"
"547","10","1"
"547","11","0"
"547","12","0"
"547","13","0"
"547","14","1"
"547","15","0"
"547","16","1"
"548","1","1"
"548","2","0"
"548","3","0"
"548","4","0"
"548","5","0"
"548","6","1"
"548","7","1"
"548","8","0"
"548","9","0"
"548","10","1"
"548","11","1"
"548","12","0"
"548","13","0"
"548","14","1"
"548","15","0"
"548","16","1"
"549","1","1"
"549","2","1"
"549","3","0"
"549","4","1"
"549","5","0"
"549","6","0"
"549","7","0"
"549","8","0"
"549","9","1"
"549","10","0"
"549","11","0"
"549","12","0"
"549","13","1"
"549","14","0"
"549","15","0"
"549","16","0"
"550","1","1"
"550","2","0"
"550","3","0"
"550","4","1"
"550","5","0"
"550","6","0"
"550","7","1"
"550","8","1"
"550","9","0"
"550","10","0"
"550","11","0"
"550","12","1"
"550","13","0"
"550","14","1"
"550","15","1"
"550","16","1"
"551","1","1"
"551","2","0"
"551","3","0"
"551","4","1"
"551","5","0"
"551","6","1"
"551","7","1"
"551","8","0"
"551","9","0"
"551","10","1"
"551","11","0"
"551","12","0"
"551","13","0"
"551","14","1"
"551","15","1"
"551","16","0"
"552","1","1"
"552","2","1"
"552","3","0"
"552","4","0"
"552","5","1"
"552","6","0"
"552","7","0"
"552","8","0"
"552","9","0"
"552","10","1"
"552","11","0"
"552","12","0"
"552","13","0"
"552","14","1"
"552","15","0"
"552","16","0"
"553","1","1"
"553","2","1"
"553","3","0"
"553","4","0"
"553","5","1"
"553","6","0"
"553","7","1"
"553","8","0"
"553","9","0"
"553","10","0"
"553","11","1"
"553","12","0"
"553","13","1"
"553","14","0"
"553","15","1"
"553","16","0"
"554","1","1"
"554","2","0"
"554","3","1"
"554","4","0"
"554","5","0"
"554","6","0"
"554","7","1"
"554","8","0"
"554","9","0"
"554","10","0"
"554","11","1"
"554","12","1"
"554","13","1"
"554","14","0"
"554","15","0"
"554","16","0"
"555","1","1"
"555","2","0"
"555","3","0"
"555","4","1"
"555","5","0"
"555","6","1"
"555","7","1"
"555","8","0"
"555","9","0"
"555","10","0"
"555","11","1"
"555","12","0"
"555","13","0"
"555","14","1"
"555","15","0"
"555","16","0"
"556","1","1"
"556","2","0"
"556","3","0"
"556","4","0"
"556","5","1"
"556","6","0"
"556","7","0"
"556","8","0"
"556","9","0"
"556","10","1"
"556","11","0"
"556","12","1"
"556","13","1"
"556","14","0"
"556","15","1"
"556","16","0"
"557","1","1"
"557","2","0"
"557","3","0"
"557","4","1"
"557","5","0"
"557","6","0"
"557","7","0"
"557","8","0"
"557","9","1"
"557","10","1"
"557","11","0"
"557","12","0"
"557","13","1"
"557","14","0"
"557","15","1"
"557","16","0"
"558","1","1"
"558","2","0"
"558","3","0"
"558","4","0"
"558","5","1"
"558","6","1"
"558","7","0"
"558","8","0"
"558","9","1"
"558","10","0"
"558","11","0"
"558","12","0"
"558","13","1"
"558","14","0"
"558","15","1"
"558","16","0"
"559","1","1"
"559","2","0"
"559","3","0"
"559","4","1"
"559","5","0"
"559","6","0"
"559","7","1"
"559","8","0"
"559","9","0"
"559","10","0"
"559","11","0"
"559","12","1"
"559","13","1"
"559","14","0"
"559","15","1"
"559","16","0"
"560","1","1"
"560","2","0"
"560","3","0"
"560","4","0"
"560","5","0"
"560","6","1"
"560","7","0"
"560","8","1"
"560","9","0"
"560","10","0"
"560","11","1"
"560","12","0"
"560","13","0"
"560","14","1"
"560","15","0"
"560","16","0"
"561","1","1"
"561","2","0"
"561","3","0"
"561","4","0"
"561","5","1"
"561","6","0"
"561","7","0"
"561","8","0"
"561","9","0"
"561","10","1"
"561","11","0"
"561","12","0"
"561","13","0"
"561","14","0"
"561","15","1"
"561","16","0"
"562","1","1"
"562","2","0"
"562","3","1"
"562","4","1"
"562","5","0"
"562","6","0"
"562","7","1"
"562","8","0"
"562","9","0"
"562","10","0"
"562","11","1"
"562","12","0"
"562","13","0"
"562","14","0"
"562","15","0"
"562","16","1"
"563","1","1"
"563","2","1"
"563","3","0"
"563","4","0"
"563","5","1"
"563","6","0"
"563","7","0"
"563","8","0"
"563","9","0"
"563","10","1"
"563","11","0"
"563","12","0"
"563","13","1"
"563","14","0"
"563","15","1"
"563","16","0"
"564","1","1"
"564","2","1"
"564","3","0"
"564","4","0"
"564","5","0"
"564","6","0"
"564","7","1"
"564","8","0"
"564","9","1"
"564","10","0"
"564","11","0"
"564","12","0"
"564","13","1"
"564","14","0"
"564","15","0"
"564","16","1"
"565","1","1"
"565","2","0"
"565","3","0"
"565","4","0"
"565","5","1"
"565","6","0"
"565","7","0"
"565","8","0"
"565","9","1"
"565","10","0"
"565","11","0"
"565","12","0"
"565","13","1"
"565","14","0"
"565","15","0"
"565","16","1"
"566","1","1"
"566","2","1"
"566","3","0"
"566","4","0"
"566","5","0"
"566","6","1"
"566","7","0"
"566","8","0"
"566","9","0"
"566","10","1"
"566","11","1"
"566","12","0"
"566","13","0"
"566","14","0"
"566","15","0"
"566","16","1"
"567","1","1"
"567","2","1"
"567","3","0"
"567","4","1"
"567","5","0"
"567","6","0"
"567","7","0"
"567","8","1"
"567","9","0"
"567","10","0"
"567","11","1"
"567","12","0"
"567","13","1"
"567","14","1"
"567","15","1"
"567","16","1"
"568","1","1"
"568","2","0"
"568","3","1"
"568","4","1"
"568","5","0"
"568","6","1"
"568","7","0"
"568","8","0"
"568","9","0"
"568","10","1"
"568","11","0"
"568","12","0"
"568","13","0"
"568","14","0"
"568","15","1"
"568","16","0"
"569","1","1"
"569","2","0"
"569","3","1"
"569","4","0"
"569","5","1"
"569","6","0"
"569","7","0"
"569","8","0"
"569","9","1"
"569","10","0"
"569","11","1"
"569","12","0"
"569","13","1"
"569","14","0"
"569","15","0"
"569","16","1"
"570","1","1"
"570","2","0"
"570","3","0"
"570","4","0"
"570","5","0"
"570","6","1"
"570","7","0"
"570","8","0"
"570","9","1"
"570","10","0"
"570","11","1"
"570","12","1"
"570","13","0"
"570","14","0"
"570","15","0"
"570","16","1"
"571","1","1"
"571","2","0"
"571","3","0"
"571","4","0"
"571","5","1"
"571","6","0"
"571","7","1"
"571","8","0"
"571","9","1"
"571","10","0"
"571","11","0"
"571","12","0"
"571","13","1"
"571","14","0"
"571","15","0"
"571","16","0"
"572","1","1"
"572","2","0"
"572","3","0"
"572","4","0"
"572","5","0"
"572","6","1"
"572","7","0"
"572","8","0"
"572","9","0"
"572","10","0"
"572","11","1"
"572","12","1"
"572","13","1"
"572","14","0"
"572","15","0"
"572","16","0"
"573","1","1"
"573","2","0"
"573","3","0"
"573","4","0"
"573","5","0"
"573","6","1"
"573","7","1"
"573","8","0"
"573","9","0"
"573","10","1"
"573","11","1"
"573","12","0"
"573","13","0"
"573","14","1"
"573","15","1"
"573","16","0"
"574","1","1"
"574","2","0"
"574","3","0"
"574","4","0"
"574","5","0"
"574","6","1"
"574","7","1"
"574","8","0"
"574","9","1"
"574","10","0"
"574","11","0"
"574","12","1"
"574","13","1"
"574","14","0"
"574","15","0"
"574","16","0"
"575","1","1"
"575","2","0"
"575","3","0"
"575","4","1"
"575","5","0"
"575","6","1"
"575","7","0"
"575","8","0"
"575","9","0"
"575","10","0"
"575","11","1"
"575","12","0"
"575","13","0"
"575","14","0"
"575","15","1"
"575","16","0"
"576","1","1"
"576","2","0"
"576","3","1"
"576","4","1"
"576","5","0"
"576","6","0"
"576","7","0"
"576","8","1"
"576","9","0"
"576","10","0"
"576","11","0"
"576","12","0"
"576","13","1"
"576","14","1"
"576","15","0"
"576","16","0"
"577","1","1"
"577","2","0"
"577","3","1"
"577","4","0"
"577","5","0"
"577","6","0"
"577","7","0"
"577","8","1"
"577","9","0"
"577","10","0"
"577","11","1"
"577","12","0"
"577","13","0"
"577","14","0"
"577","15","0"
"577","16","1"
"578","1","1"
"578","2","0"
"578","3","0"
"578","4","0"
"578","5","0"
"578","6","1"
"578","7","0"
"578","8","0"
"578","9","0"
"578","10","1"
"578","11","0"
"578","12","0"
"578","13","0"
"578","14","0"
"578","15","1"
"578","16","1"
"579","1","1"
"579","2","0"
"579","3","1"
"579","4","0"
"579","5","0"
"579","6","1"
"579","7","1"
"579","8","0"
"579","9","0"
"579","10","0"
"579","11","0"
"579","12","1"
"579","13","0"
"579","14","0"
"579","15","1"
"579","16","1"
"580","1","1"
"580","2","0"
"580","3","1"
"580","4","0"
"580","5","0"
"580","6","0"
"580","7","0"
"580","8","1"
"580","9","1"
"580","10","0"
"580","11","1"
"580","12","1"
"580","13","0"
"580","14","1"
"580","15","0"
"580","16","1"
"581","1","1"
"581","2","0"
"581","3","0"
"581","4","0"
"581","5","0"
"581","6","1"
"581","7","0"
"581","8","0"
"581","9","1"
"581","10","1"
"581","11","0"
"581","12","0"
"581","13","0"
"581","14","1"
"581","15","0"
"581","16","1"
"582","1","1"
"582","2","0"
"582","3","0"
"582","4","0"
"582","5","0"
"582","6","1"
"582","7","0"
"582","8","0"
"582","9","1"
"582","10","0"
"582","11","0"
"582","12","0"
"582","13","0"
"582","14","1"
"582","15","0"
"582","16","1"
"583","1","1"
"583","2","0"
"583","3","0"
"583","4","0"
"583","5","0"
"583","6","1"
"583","7","0"
"583","8","1"
"583","9","1"
"583","10","0"
"583","11","0"
"583","12","0"
"583","13","0"
"583","14","1"
"583","15","0"
"583","16","0"
"584","1","1"
"584","2","0"
"584","3","0"
"584","4","0"
"584","5","0"
"584","6","1"
"584","7","1"
"584","8","1"
"584","9","0"
"584","10","1"
"584","11","0"
"584","12","0"
"584","13","0"
"584","14","1"
"584","15","0"
"584","16","0"
"585","1","1"
"585","2","1"
"585","3","0"
"585","4","1"
"585","5","0"
"585","6","0"
"585","7","0"
"585","8","0"
"585","9","1"
"585","10","0"
"585","11","1"
"585","12","0"
"585","13","1"
"585","14","0"
"585","15","0"
"585","16","0"
"586","1","1"
"586","2","1"
"586","3","0"
"586","4","0"
"586","5","0"
"586","6","0"
"586","7","1"
"586","8","0"
"586","9","0"
"586","10","0"
"586","11","0"
"586","12","1"
"586","13","0"
"586","14","1"
"586","15","1"
"586","16","0"
"587","1","1"
"587","2","0"
"587","3","1"
"587","4","1"
"587","5","0"
"587","6","0"
"587","7","0"
"587","8","0"
"587","9","1"
"587","10","0"
"587","11","0"
"587","12","1"
"587","13","0"
"587","14","0"
"587","15","1"
"587","16","0"
"588","1","1"
"588","2","0"
"588","3","0"
"588","4","0"
"588","5","1"
"588","6","0"
"588","7","0"
"588","8","1"
"588","9","0"
"588","10","1"
"588","11","0"
"588","12","0"
"588","13","0"
"588","14","0"
"588","15","1"
"588","16","0"
"589","1","1"
"589","2","0"
"589","3","0"
"589","4","1"
"589","5","0"
"589","6","0"
"589","7","1"
"589","8","0"
"589","9","0"
"589","10","1"
"589","11","0"
"589","12","0"
"589","13","1"
"589","14","0"
"589","15","0"
"589","16","0"
"590","1","1"
"590","2","1"
"590","3","0"
"590","4","0"
"590","5","1"
"590","6","0"
"590","7","0"
"590","8","0"
"590","9","0"
"590","10","1"
"590","11","0"
"590","12","0"
"590","13","1"
"590","14","0"
"590","15","0"
"590","16","1"
"591","1","1"
"591","2","1"
"591","3","0"
"591","4","0"
"591","5","0"
"591","6","1"
"591","7","0"
"591","8","0"
"591","9","0"
"591","10","0"
"591","11","1"
"591","12","0"
"591","13","0"
"591","14","0"
"591","15","1"
"591","16","0"
"592","1","1"
"592","2","1"
"592","3","0"
"592","4","0"
"592","5","0"
"592","6","0"
"592","7","1"
"592","8","0"
"592","9","0"
"592","10","0"
"592","11","1"
"592","12","0"
"592","13","0"
"592","14","1"
"592","15","0"
"592","16","0"
"593","1","1"
"593","2","1"
"593","3","0"
"593","4","0"
"593","5","0"
"593","6","0"
"593","7","1"
"593","8","0"
"593","9","0"
"593","10","1"
"593","11","0"
"593","12","0"
"593","13","1"
"593","14","0"
"593","15","0"
"593","16","0"
"594","1","1"
"594","2","1"
"594","3","1"
"594","4","1"
"594","5","1"
"594","6","0"
"594","7","0"
"594","8","1"
"594","9","1"
"594","10","0"
"594","11","0"
"594","12","0"
"594","13","0"
"594","14","1"
"594","15","0"
"594","16","0"
"595","1","1"
"595","2","1"
"595","3","0"
"595","4","0"
"595","5","0"
"595","6","1"
"595","7","0"
"595","8","0"
"595","9","0"
"595","10","0"
"595","11","1"
"595","12","0"
"595","13","0"
"595","14","0"
"595","15","1"
"595","16","0"
"596","1","1"
"596","2","0"
"596","3","0"
"596","4","0"
"596","5","1"
"596","6","0"
"596","7","0"
"596","8","0"
"596","9","1"
"596","10","0"
"596","11","1"
"596","12","0"
"596","13","1"
"596","14","0"
"596","15","1"
"596","16","0"
"597","1","1"
"597","2","0"
"597","3","0"
"597","4","1"
"597","5","0"
"597","6","0"
"597","7","0"
"597","8","1"
"597","9","0"
"597","10","1"
"597","11","1"
"597","12","0"
"597","13","0"
"597","14","0"
"597","15","0"
"597","16","1"
"598","1","1"
"598","2","0"
"598","3","1"
"598","4","0"
"598","5","0"
"598","6","1"
"598","7","0"
"598","8","0"
"598","9","0"
"598","10","0"
"598","11","1"
"598","12","0"
"598","13","0"
"598","14","0"
"598","15","1"
"598","16","0"
"599","1","1"
"599","2","0"
"599","3","0"
"599","4","0"
"599","5","0"
"599","6","1"
"599","7","1"
"599","8","0"
"599","9","1"
"599","10","0"
"599","11","1"
"599","12","1"
"599","13","0"
"599","14","0"
"599","15","1"
"599","16","0"
"600","1","1"
"600","2","0"
"600","3","0"
"600","4","0"
"600","5","0"
"600","6","1"
"600","7","0"
"600","8","0"
"600","9","0"
"600","10","1"
"600","11","0"
"600","12","0"
"600","13","1"
"600","14","0"
"600","15","1"
"600","16","0"
"601","1","1"
"601","2","0"
"601","3","0"
"601","4","0"
"601","5","1"
"601","6","0"
"601","7","0"
"601","8","1"
"601","9","0"
"601","10","0"
"601","11","1"
"601","12","0"
"601","13","1"
"601","14","0"
"601","15","0"
"601","16","0"
"602","1","1"
"602","2","0"
"602","3","0"
"602","4","0"
"602","5","0"
"602","6","1"
"602","7","0"
"602","8","0"
"602","9","1"
"602","10","0"
"602","11","1"
"602","12","0"
"602","13","0"
"602","14","0"
"602","15","1"
"602","16","0"
"603","1","1"
"603","2","0"
"603","3","0"
"603","4","1"
"603","5","0"
"603","6","0"
"603","7","0"
"603","8","1"
"603","9","0"
"603","10","0"
"603","11","0"
"603","12","1"
"603","13","0"
"603","14","0"
"603","15","0"
"603","16","0"
"604","1","1"
"604","2","0"
"604","3","0"
"604","4","0"
"604","5","0"
"604","6","1"
"604","7","0"
"604","8","0"
"604","9","1"
"604","10","0"
"604","11","0"
"604","12","1"
"604","13","0"
"604","14","1"
"604","15","0"
"604","16","0"
"605","1","1"
"605","2","0"
"605","3","1"
"605","4","0"
"605","5","0"
"605","6","1"
"605","7","0"
"605","8","0"
"605","9","0"
"605","10","1"
"605","11","0"
"605","12","0"
"605","13","0"
"605","14","0"
"605","15","1"
"605","16","0"
"606","1","1"
"606","2","0"
"606","3","0"
"606","4","1"
"606","5","0"
"606","6","0"
"606","7","1"
"606","8","0"
"606","9","0"
"606","10","0"
"606","11","0"
"606","12","1"
"606","13","0"
"606","14","1"
"606","15","0"
"606","16","0"
"607","1","1"
"607","2","0"
"607","3","1"
"607","4","0"
"607","5","1"
"607","6","0"
"607","7","0"
"607","8","0"
"607","9","1"
"607","10","1"
"607","11","0"
"607","12","0"
"607","13","1"
"607","14","0"
"607","15","0"
"607","16","0"
"608","1","1"
"608","2","0"
"608","3","0"
"608","4","1"
"608","5","1"
"608","6","0"
"608","7","0"
"608","8","0"
"608","9","1"
"608","10","0"
"608","11","0"
"608","12","0"
"608","13","0"
"608","14","1"
"608","15","1"
"608","16","0"
"609","1","1"
"609","2","0"
"609","3","0"
"609","4","0"
"609","5","0"
"609","6","1"
"609","7","1"
"609","8","0"
"609","9","0"
"609","10","0"
"609","11","1"
"609","12","0"
"609","13","0"
"609","14","0"
"609","15","1"
"609","16","1"
"610","1","1"
"610","2","0"
"610","3","0"
"610","4","0"
"610","5","1"
"610","6","0"
"610","7","0"
"610","8","1"
"610","9","0"
"610","10","1"
"610","11","0"
"610","12","0"
"610","13","1"
"610","14","1"
"610","15","0"
"610","16","1"
"611","1","1"
"611","2","0"
"611","3","0"
"611","4","1"
"611","5","0"
"611","6","1"
"611","7","0"
"611","8","0"
"611","9","1"
"611","10","0"
"611","11","0"
"611","12","1"
"611","13","1"
"611","14","0"
"611","15","0"
"611","16","0"
"612","1","1"
"612","2","0"
"612","3","0"
"612","4","0"
"612","5","0"
"612","6","1"
"612","7","0"
"612","8","1"
"612","9","0"
"612","10","0"
"612","11","0"
"612","12","0"
"612","13","1"
"612","14","0"
"612","15","0"
"612","16","1"
"613","1","1"
"613","2","0"
"613","3","0"
"613","4","0"
"613","5","1"
"613","6","0"
"613","7","1"
"613","8","0"
"613","9","1"
"613","10","0"
"613","11","0"
"613","12","1"
"613","13","0"
"613","14","0"
"613","15","1"
"613","16","0"
"614","1","1"
"614","2","0"
"614","3","1"
"614","4","1"
"614","5","0"
"614","6","0"
"614","7","1"
"614","8","0"
"614","9","1"
"614","10","0"
"614","11","0"
"614","12","1"
"614","13","0"
"614","14","0"
"614","15","0"
"614","16","1"
"615","1","1"
"615","2","0"
"615","3","0"
"615","4","0"
"615","5","1"
"615","6","0"
"615","7","0"
"615","8","1"
"615","9","0"
"615","10","0"
"615","11","1"
"615","12","0"
"615","13","1"
"615","14","0"
"615","15","1"
"615","16","1"
"616","1","1"
"616","2","0"
"616","3","0"
"616","4","0"
"616","5","1"
"616","6","0"
"616","7","1"
"616","8","0"
"616","9","0"
"616","10","0"
"616","11","0"
"616","12","1"
"616","13","0"
"616","14","0"
"616","15","0"
"616","16","0"
"617","1","1"
"617","2","0"
"617","3","0"
"617","4","1"
"617","5","0"
"617","6","0"
"617","7","1"
"617","8","1"
"617","9","1"
"617","10","0"
"617","11","0"
"617","12","1"
"617","13","0"
"617","14","1"
"617","15","1"
"617","16","0"
"618","1","1"
"618","2","0"
"618","3","0"
"618","4","0"
"618","5","1"
"618","6","0"
"618","7","0"
"618","8","0"
"618","9","0"
"618","10","1"
"618","11","1"
"618","12","0"
"618","13","0"
"618","14","1"
"618","15","0"
"618","16","0"
"619","1","1"
"619","2","1"
"619","3","0"
"619","4","0"
"619","5","1"
"619","6","0"
"619","7","1"
"619","8","1"
"619","9","0"
"619","10","0"
"619","11","0"
"619","12","1"
"619","13","0"
"619","14","0"
"619","15","1"
"619","16","1"
"620","1","1"
"620","2","0"
"620","3","0"
"620","4","0"
"620","5","1"
"620","6","0"
"620","7","0"
"620","8","1"
"620","9","0"
"620","10","0"
"620","11","1"
"620","12","0"
"620","13","0"
"620","14","1"
"620","15","0"
"620","16","0"
"621","1","1"
"621","2","1"
"621","3","0"
"621","4","0"
"621","5","1"
"621","6","0"
"621","7","0"
"621","8","0"
"621","9","0"
"621","10","1"
"621","11","0"
"621","12","1"
"621","13","0"
"621","14","0"
"621","15","1"
"621","16","0"
"622","1","1"
"622","2","0"
"622","3","1"
"622","4","0"
"622","5","1"
"622","6","0"
"622","7","0"
"622","8","1"
"622","9","0"
"622","10","0"
"622","11","0"
"622","12","0"
"622","13","1"
"622","14","0"
"622","15","0"
"622","16","1"
"623","1","1"
"623","2","0"
"623","3","0"
"623","4","0"
"623","5","0"
"623","6","1"
"623","7","0"
"623","8","0"
"623","9","1"
"623","10","0"
"623","11","0"
"623","12","0"
"623","13","0"
"623","14","1"
"623","15","0"
"623","16","0"
"624","1","1"
"624","2","0"
"624","3","1"
"624","4","1"
"624","5","0"
"624","6","0"
"624","7","0"
"624","8","1"
"624","9","0"
"624","10","0"
"624","11","0"
"624","12","1"
"624","13","0"
"624","14","0"
"624","15","0"
"624","16","0"
"625","1","1"
"625","2","0"
"625","3","0"
"625","4","0"
"625","5","1"
"625","6","0"
"625","7","0"
"625","8","0"
"625","9","0"
"625","10","1"
"625","11","0"
"625","12","0"
"625","13","0"
"625","14","0"
"625","15","1"
"625","16","0"
"626","1","1"
"626","2","1"
"626","3","0"
"626","4","1"
"626","5","0"
"626","6","0"
"626","7","0"
"626","8","1"
"626","9","1"
"626","10","1"
"626","11","1"
"626","12","1"
"626","13","0"
"626","14","0"
"626","15","0"
"626","16","0"
"627","1","1"
"627","2","0"
"627","3","0"
"627","4","1"
"627","5","0"
"627","6","1"
"627","7","0"
"627","8","1"
"627","9","0"
"627","10","0"
"627","11","1"
"627","12","1"
"627","13","1"
"627","14","0"
"627","15","0"
"627","16","0"
"628","1","1"
"628","2","1"
"628","3","1"
"628","4","1"
"628","5","0"
"628","6","1"
"628","7","0"
"628","8","0"
"628","9","1"
"628","10","0"
"628","11","0"
"628","12","0"
"628","13","1"
"628","14","1"
"628","15","0"
"628","16","0"
"629","1","1"
"629","2","0"
"629","3","0"
"629","4","0"
"629","5","1"
"629","6","0"
"629","7","1"
"629","8","1"
"629","9","0"
"629","10","0"
"629","11","0"
"629","12","0"
"629","13","1"
"629","14","0"
"629","15","0"
"629","16","1"
"630","1","1"
"630","2","0"
"630","3","1"
"630","4","0"
"630","5","0"
"630","6","0"
